yr,blk,ag01,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12
"23","G","144422",5175918,1217291,0,0,0,0,11083023,0,0,201383,0,0
"23","G","144423",0,0,0,0,0,0,-5162700,0,3325000,18486000,0,0
"23","G","144424",540040,25107618,0,0,692587,72000,-7190105,0,0,13690730,52075167,0
"23","G","144425",38000000,49100000,0,165400000,0,0,895800000,0,49800000,66000000,0,0
"23","G","144426",46409000,758000,0,0,0,0,-7319000,0,0,0,0,0
"23","G","144427",14923441,23026000,0,0,0,0,0,0,0,5348000,0,0
"23","G","144428",277298020,32651370,0,137255440,598858280,0,-73337970,5946120,0,51094800,1069756290,0
"23","G","144429",0,28281,0,0,0,0,0,2182950,0,159037,0,0
"23","G","144430",833000,24771000,0,16501000,0,0,87440000,38685000,0,32913000,0,0
"23","G","144432",2807000,35824000,0,0,0,0,-28233000,1715000,0,630000,0,0
"23","G","144433",0,10158705,0,4597000,0,0,4949547,0,0,4967156,0,0
"23","G","144434",3937550,224280,0,0,0,0,-13548830,0,0,574430,0,0
"23","G","144437",0,208075,0,0,0,0,0,0,0,182536,0,0
"23","G","144440",3674000,2208000,0,658408000,622785000,0,27327000,0,0,29000,2024420000,0
"23","G","144442",14954996,600,0,0,0,0,-7542061,0,0,741410,0,0
"23","G","144446",0,854872,0,0,0,0,52519308,0,0,1384072,0,0
"23","G","144449",0,0,0,0,0,0,0,0,0,1,0,0
"23","G","144450",2953140,20612880,0,0,1288468,8034610,-12321380,0,0,183570,27057830,0
"23","G","144451",0,2124128,0,0,0,411000,0,448560,0,1553379,0,0
"23","G","144452",0,1981696,0,17057705,0,0,16105245,1798292,0,12321523,0,0
"23","G","144454",0,273960,0,9712011,0,0,-16857,0,0,17769,0,0
"23","G","144456",0,0,0,27385804,-279444750,0,-41179652,0,0,351607,2582247,0
"23","G","144457",30943250,67841315,0,1018104,0,0,-17498956,0,0,471947,0,0
"23","G","144458",162000,5311000,0,0,0,0,-23114000,0,0,1595000,0,0
"23","G","144459",1310500,16300,0,7567200,0,2000000,-6222900,0,0,0,0,0
"23","G","144460",0,8691350,0,0,0,0,4459754,0,0,810103,0,0
"23","G","144461",995000,15171000,0,0,0,0,-88000,0,0,11012000,0,0
"23","G","144463",0,1895672,0,0,0,0,19329161,0,0,67314,0,0
"23","G","144465",0,0,0,0,0,0,0,0,0,113440,0,0
"23","G","144468",0,0,0,0,0,0,936285,0,0,35762,0,0
"23","G","144469",556988057,55165098,0,0,2209551810,0,-3695658,0,0,0,14320764052,0
"23","G","144471",14970083,16541772,0,0,0,0,-24733000,0,0,673699,0,0
"23","G","144472",39190000,25380000,0,0,-26270000,0,21840000,920000,0,31970000,444790000,0
"23","G","144474",0,6643094,0,0,0,0,0,0,270000,6205059,0,0
"23","G","144476",0,259000,0,0,0,0,1500000,0,0,0,0,0
"23","G","144477",5106296684,204687545,0,2981280,-202345407,0,44503816,0,0,893170,1007250263,0
"23","G","144478",3601550,2673091,0,0,0,0,0,198000,0,46511,0,0
"23","G","144480",0,2057000,0,0,0,0,-110535000,0,0,99000,0,0
"23","G","144481",0,575421,0,0,0,0,0,0,0,1140443,0,0
"23","G","144482",0,10916000,0,0,0,0,77613000,0,0,603000,0,0
"23","G","144483",63028000,72717000,0,0,0,0,21903000,0,0,0,0,0
"23","G","144484",0,43812000,0,0,0,0,-9698000,0,0,830000,0,0
"23","G","144485",0,9902,0,0,0,0,79250,0,0,0,0,0
"23","G","144487",30111000,7450000,0,0,0,0,10421000,0,0,2684000,0,0
"23","G","144488",0,382317204,0,0,0,0,453486747,0,0,0,0,0
"23","G","144490",0,0,0,0,0,0,-156036,0,0,22470,0,0
"23","G","144491",720000,1432014,0,0,0,1200000,868662,0,0,2830157,0,0
"23","G","144494",69000,4856000,0,0,0,0,15964000,0,0,15419000,0,0
"23","G","144495",417195940,161579426,0,0,414515190,0,-30176662,0,0,333283152,1165715190,0
"23","G","144496",0,5200,0,0,0,0,959289,0,0,208761,0,0
"23","G","144497",12925000,8964000,0,0,0,0,105026065,2665000,0,2878000,0,0
"23","G","144498",63829000,119724000,0,0,381632000,0,455000,0,0,16168000,561388000,0
"23","G","144499",51195000,1326000,0,0,0,3679000,-68969000,0,0,7606000,0,0
"23","G","144500",538350100,12777247,0,0,0,0,0,180000,0,7315086,0,0
"23","G","144502",115131574,1305447,0,636740,0,0,-54524627,0,0,1365630,0,0
"23","G","144503",5711000,13166000,0,0,0,0,-14978000,0,0,8565000,0,0
"23","G","144505",103402000,9842000,0,0,0,0,84969000,7443000,0,3867000,0,0
"23","G","144507",748796000,365552000,0,0,-143291000,355000,-1000,0,0,3282000,4970612000,0
"23","G","144509",46900000,36000000,0,600000,4500000,0,79100000,0,0,26700000,29100000,0
"23","G","144510",4481000,5002000,0,0,0,0,85843000,0,0,287000,0,0
"23","G","144511",2181000,57968000,0,0,-3619000,0,-4297000,0,0,13908000,4883000,0
"23","G","144515",0,673440,0,0,1090202,0,314711,0,0,5486879,28345262,0
"23","G","144516",1260300000,2737900000,0,68300000,191100000,0,-3100000,0,0,51600000,503800000,0
"23","G","144517",1053416,0,0,0,0,0,-19978865,0,0,222619,0,0
"23","G","144519",169300000,6100000,0,0,0,0,-18200000,0,0,1300000,0,0
"23","G","144520",0,1621318,0,0,0,0,0,0,0,107041,0,0
"23","G","144524",0,33887401,0,0,0,0,0,0,0,482368,0,0
"23","G","144530",528826430,41547000,0,0,23388000,0,17664000,0,0,741000,199388000,0
"23","G","144531",0,0,0,0,0,0,729210,0,0,0,0,0
"23","G","144532",0,0,0,0,0,0,-6613000,0,0,303000,0,0
"23","G","144533",0,5243,0,0,0,0,0,0,0,11632,0,0
"23","G","144534",0,222000000,0,0,0,0,70000000,0,0,373000000,0,0
"23","G","144535",53409388,0,0,0,682203,0,89994387,0,0,25327447,17737292,0
"23","G","144536",0,309111160,0,4819907,0,0,52196315,0,0,0,0,0
"23","G","144537",3692330000,1274120000,0,0,15569150000,0,1032240000,0,0,2218440000,87174700000,0
"23","G","144538",0,30192,0,0,0,0,3963700,53000,0,9589,0,0
"23","G","144539",121490000,0,0,23080000,0,0,0,0,0,3840000,0,0
"23","G","144540",16165000,23089000,0,0,237102359,0,15693000,0,0,5157000,2481152745,0
"23","G","144541",0,356340,0,0,0,0,4464450,0,0,51553,0,0
"23","G","144542",11060368,1510,0,0,0,0,2943478,0,0,71146,0,0
"23","G","144543",254778000,105673000,0,0,418478000,0,0,0,0,2307000,1355284000,0
"23","G","144544",0,13914710,0,0,0,0,-2681696,0,0,5915530,0,0
"23","G","144545",0,7366000,0,0,0,0,0,0,0,4000,0,0
"23","G","144548",5993410,6989230,0,1244100,0,0,-4646810,0,0,433890,0,0
"23","G","144549",18193697,424399,0,0,0,0,0,0,0,13849,0,0
"23","G","144550",1904950,0,0,0,0,0,112000,0,0,0,0,0
"23","G","144551",0,6819000,0,0,5423000,0,117994000,0,0,7219000,490523000,0
"23","G","144552",0,0,0,0,0,0,0,0,0,29476,0,0
"23","G","144553",0,84682,0,0,2842791,0,-19376513,0,0,164001,45083371,0
"23","G","144554",0,1891000,0,0,0,0,-11215000,0,0,0,0,0
"23","G","144555",906000,4566000,0,0,0,1275000,0,0,0,918000,0,0
"23","G","144556",0,49550,0,0,0,0,0,0,0,0,0,0
"23","G","144558",8207415,0,0,0,0,0,0,0,0,0,0,0
"23","G","144559",2487787,143189,0,0,0,0,27809277,0,0,103448,0,0
"23","G","144560",0,32537404,0,0,0,0,-27560409,0,0,27363384,0,0
"23","G","144561",116060000,3118000,0,9943000,0,0,18459000,0,0,7033000,0,0
"23","G","144563",0,72957,0,0,0,0,33873700,0,0,9910,0,0
"23","G","144564",96000,101354,0,0,0,0,-138782,0,0,219038,0,0
"23","G","144566",14019008,0,0,0,0,0,0,4356000,0,70800,0,0
"23","G","144568",0,3303262,0,0,0,0,0,0,0,0,0,0
"23","G","144570",27802511,40440,0,0,0,0,76387538,0,1800000,2812808,0,0
"23","G","144572",0,104,0,0,0,0,0,0,0,1,0,0
"23","G","144574",0,57485325,0,9186121,0,0,43832651,0,0,14806541,0,0
"23","G","144575",0,19204994,0,8523156,0,0,-13595088,0,0,2088448,0,0
"23","G","144576",8420000,8920000,0,0,0,0,35240000,0,0,720000,0,0
"23","G","144577",77800000,0,0,0,0,0,0,0,0,0,0,0
"23","G","144578",0,7425000,0,25695000,0,0,-17010000,2250000,0,2385000,0,0
"23","G","144580",242400,1542081,0,0,0,0,-3751714,0,0,137686,0,0
"23","G","144581",0,323000,0,0,0,0,4038000,0,0,266000,0,0
"23","G","144582",4730958,153846,0,0,90043,0,-3154216,779960,0,32140,558043,0
"23","G","144585",643757,13191,0,0,13404215,0,17938552,0,0,3379313,54529079,0
"23","G","144586",0,28374756,0,0,0,0,-276285,0,0,237456,0,0
"23","G","144587",2517786,5215735,0,0,0,13542,115516535,0,0,38363045,0,0
"23","G","144588",0,181582953,0,176202020,0,0,-14252443,0,0,0,0,0
"23","G","144589",0,13834,0,0,0,0,544477,0,0,143968,109559,0
"23","G","144590",4368028,0,0,0,0,0,0,0,0,504713,0,0
"23","G","144591",1652610,290642360,0,0,0,0,6809883,5588839,0,679903,0,0
"23","G","144592",0,281674,0,0,0,0,-2327282,0,0,2154736,0,0
"23","G","144593",9414,3483773,0,0,0,0,0,1792000,0,40120,0,0
"23","G","144595",598294,294619,0,0,0,0,39530909,0,0,223903,0,0
"23","G","144596",36279000,6559000,0,0,0,0,215779000,0,0,1216000,0,0
"23","G","144597",59197353,7896534,0,0,0,0,-2654342,0,0,2137443,0,0
"23","G","144598",24604349,123869538,0,10816359,0,0,48552600,0,0,7625175,0,0
"23","G","144599",0,185066402,0,48273276,0,0,132581996,0,0,0,0,0
"23","G","144601",10229000,21752000,0,0,0,0,-48143000,0,0,0,0,0
"23","G","144602",52949782,11101599,0,0,0,0,9843639,0,0,355485,0,0
"23","G","144605",1910300000,423900000,0,0,36650000,0,0,0,0,0,560200000,0
"23","G","144606",136961500,174544500,0,0,0,0,186023500,0,0,7319000,0,0
"23","G","144607",0,1161797,0,801106,0,0,-8472985,0,0,13557458,0,0
"23","G","144608",0,7476000,0,46613000,0,0,-7994000,0,0,0,0,0
"23","G","144609",37169000,3776000,0,0,0,0,0,0,0,1505000,0,0
"23","G","144611",0,2901924,0,0,0,0,-7050445,0,0,3460495,2053095,0
"23","G","144613",0,13569377,0,0,122739540,0,12496889,1958816,0,2553680,520062080,0
"23","G","144614",0,5700000,0,0,521300000,0,25200000,0,0,5000000,1617000000,0
"23","G","144615",0,201341,0,0,0,8688567,9378930,0,0,437074,0,0
"23","G","144617",0,4700,0,0,0,0,0,1612719,0,2549634,0,0
"23","G","144618",64000000,1000000,0,0,491000000,0,-2000000,0,0,61000000,1653000000,0
"23","G","144620",0,293740000,0,0,0,0,41750000,0,0,116580000,0,0
"23","G","144621",859338698,212039,0,0,11149450,4800000,0,4820352,0,182300,11149450,0
"23","G","144624",0,1523000,0,4000000,0,0,-964000,0,0,1655000,0,0
"23","G","144626",11438172,2223565,0,0,0,0,0,0,0,397959,0,0
"23","G","144627",5158785,364868,0,0,0,0,0,0,0,0,0,0
"23","G","144630",16135000,1065000,0,0,40000,0,12568000,0,0,5271000,1380000,0
"23","G","144631",70189707,6926892,0,0,0,0,51251583,0,0,10727,0,0
"23","G","144632",45623859,1091337,0,0,0,0,0,0,0,0,0,0
"23","G","144633",14845000,0,0,0,0,0,4660000,612000,0,141000,0,0
"23","G","144634",0,603473,0,0,0,0,-2202100,0,0,1101,0,0
"23","G","144635",0,20344,0,0,0,0,0,0,0,0,0,0
"23","G","144641",0,75600000,0,2160000,0,0,-7910000,0,0,0,0,0
"23","G","144642",82557000,10997000,0,0,30079000,0,-6136000,0,0,393000,122746000,0
"23","G","144643",18641103,91092962,0,0,0,0,6927172,0,0,40597239,0,0
"23","G","144644",10542282,12937382,0,2340000,0,0,4813540,0,0,84656,0,0
"23","G","144647",0,0,0,0,0,0,2305550,0,0,0,0,0
"23","G","144650",1513979,2263936,0,0,0,0,6776158,5040000,0,175710,0,0
"23","G","144652",0,17683724,0,0,0,0,-33875585,0,0,0,0,0
"23","G","144656",0,0,0,0,0,0,304196,0,0,295807,0,0
"23","G","144657",21480000,6200000,0,37140000,0,0,6240000,0,0,10960000,0,0
"23","G","144658",0,33020000,0,0,33337208,0,590000,0,0,21550000,289777208,0
"23","G","144660",28764000,11358000,0,0,0,0,5307000,0,0,267000,0,0
"23","G","144661",0,189506000,0,0,0,0,-49252038,0,0,2670000,0,0
"23","G","144662",103676,210457,0,0,0,0,0,0,0,50160,0,0
"23","G","144664",0,0,0,85861398,0,0,4891662,0,0,0,0,0
"23","G","144667",4975000,13000,0,0,0,0,-1441000,0,0,0,0,0
"23","G","144669",59995,186153,0,0,0,0,0,0,0,45255,0,134902
"23","G","144670",0,9826627,0,0,0,0,0,0,0,2222922,0,0
"23","G","144671",0,0,0,0,0,0,-18477302,0,0,0,0,0
"23","G","144673",154330,49328933,0,0,0,0,5601250,0,0,0,0,0
"23","G","144674",0,138726000,0,0,0,0,6094000,0,0,6401000,0,0
"23","G","144675",2170627,2298333,0,0,0,0,46604509,0,0,1497282,0,0
"23","G","144676",4729000,108344000,0,0,0,0,-2256000,0,0,0,0,0
"23","G","144677",0,0,0,3786000,0,0,10356000,0,0,17100000,0,0
"23","G","144678",0,214774714,0,5944798,0,0,-4506339,0,0,79319,0,0
"23","G","144681",0,14103000,0,0,-36940000,0,23536000,0,0,5562000,352755000,0
"23","G","144685",9815054,3721966,0,0,0,0,3609993,0,0,0,0,0
"23","G","144688",0,67432603,0,0,240903929,0,4770037,0,0,0,2664955888,0
"23","G","144693",129954981,3031427,0,0,0,1206493,10252914,0,0,98919,0,0
"23","G","144695",0,480002,0,0,0,0,0,0,0,6805,0,0
"23","G","144699",227000000,0,0,0,55000000,0,47000000,0,0,20000000,552000000,0
"23","G","144700",0,6977000,0,0,3008000,0,-707000,0,0,0,37937000,0
"23","G","144703",0,9458420,0,0,297887,0,1688845,0,0,508,1451130,0
"23","G","144705",0,14763262,0,0,0,0,8603404,0,0,18286187,0,0
"23","G","144706",0,16540,0,0,0,0,-1078554,0,0,0,0,0
"23","G","144709",0,63000,0,9537000,0,0,-16581239,0,0,4363000,0,0
"23","G","144714",0,15132,0,0,0,0,0,0,0,269753,0,0
"23","G","144715",0,6926000,0,2258000,0,0,16792000,0,0,5240000,0,0
"23","G","144718",772437151,2234667,0,657600,0,3130326,3516149,0,0,0,0,0
"23","G","144720",541588,21458923,0,0,0,0,32267744,0,0,0,0,0
"23","G","144731",1162171,506500,0,0,0,0,-20177224,0,0,0,0,0
"23","G","144732",0,996377911,0,0,0,0,-10221128,0,0,36864529,0,0
"23","G","144733",113905016,0,0,0,0,0,0,0,0,0,0,0
"23","G","144736",0,10186028,0,0,0,0,11379485,0,0,0,0,0
"23","G","144737",0,8271387,0,0,0,0,30818032,0,0,0,0,0
"23","G","144738",11253652,425258963,0,0,0,0,0,0,0,1825635,0,0
"23","G","144739",0,30000,0,90889000,0,0,0,0,0,0,0,0
"23","G","144745",24508000,62285000,0,228838000,0,7976000,4948000,0,0,3434000,0,0
"23","G","144747",0,1759,0,745569,0,0,365746,0,0,180163,0,0
"23","G","144748",6801000,6056000,0,0,145707000,0,4970000,0,0,821000,383024000,0
"23","G","144749",0,630000,0,0,0,0,-7490000,0,0,170000,0,0
"23","G","144751",0,6064,0,0,0,0,0,31303,0,0,0,0
"23","G","144752",116231,251,0,0,0,0,0,8546850,0,0,0,0
"23","G","144753",136672000,3634000,0,80994000,0,0,14374000,0,0,7070000,0,0
"23","G","144757",8745000,1308000,0,44765000,0,1898000,-21799000,0,0,3278000,0,0
"23","G","144760",0,1257,0,0,0,0,0,0,0,257843,0,0
"23","G","144761",80292597,453160,0,0,50557388,1344000,-33646717,0,0,8398648,500532058,0
"23","G","144762",0,429000,0,0,0,0,-3659000,0,0,0,0,0
"23","G","144765",114313098,117099186,0,500000,0,0,0,0,0,13091526,0,0
"23","G","144766",16926,0,0,0,0,0,61682612,0,0,533156,0,0
"23","G","144768",0,1059576,0,0,0,0,-78836425,0,0,1003774,0,0
"23","G","144769",0,0,0,0,0,0,0,0,0,391263,0,0
"23","G","144770",57500000,74500000,0,0,0,0,33400000,0,0,700000,0,0
"23","G","144771",0,2733000,0,0,0,0,-19501000,600000,0,1192000,0,0
"23","G","144773",0,7230000,0,68646400,0,0,65547200,0,0,509000,0,0
"23","G","144774",0,20373040,0,0,35342790,0,-1146500,0,0,7538810,80473470,0
"23","G","144775",75503881,0,0,0,0,0,0,0,0,4775614,0,0
"23","G","144776",21217283,751000,0,0,0,0,0,0,0,175000,0,0
"23","G","144777",4606564,8563931,0,0,0,0,2726478,0,0,64377,0,0
"23","G","144779",6868000000,20000000,0,0,0,0,422000000,0,0,15000000,0,0
"23","G","144780",92378000,23347000,0,15841000,99725000,0,53211000,0,0,16160000,345280000,0
"23","G","144781",0,67000000,0,0,0,0,129000000,0,0,54000000,0,0
"23","G","144782",28964287,0,0,0,0,0,19941298,0,0,1825673,0,0
"23","G","144783",51000000,74000000,0,0,0,0,1000000,0,0,81000000,0,0
"23","G","144784",12926759,101015128,0,0,3577081,420248,36628916,0,0,120606,16960228,0
"23","G","144785",0,9025000,0,0,0,0,27849000,0,0,216000,0,0
"23","G","144790",22702934,47376656,0,0,0,0,85173510,1669857,0,0,0,0
"23","G","144791",44811000,259000,0,0,0,0,-120000,0,0,806000,0,0
"23","G","144792",124000,449993,0,0,0,0,2089638,0,0,2220,0,0
"23","G","144793",5000000,100000,0,0,0,0,0,0,0,200000,0,0
"23","G","144794",0,15714883,0,0,0,9090240,0,0,0,0,0,0
"23","G","144795",0,1116937,0,0,0,0,2494073,0,0,163437,0,0
"23","G","144796",0,408780,0,0,0,0,2095290,0,0,0,0,0
"23","G","144797",30518000,4875000,0,0,0,0,16398000,0,0,0,0,0
"23","G","144799",747063,5360712,0,0,0,0,6499964,0,0,50519,0,0
"23","G","144800",0,69632469,0,585471263,0,0,12294718,0,0,11888150,0,0
"23","G","144801",0,14585712,0,0,0,0,300472,0,0,4798766,0,0
"23","G","144803",0,10479940,0,0,0,0,1994500,0,0,271340,0,5500000
"23","G","144804",851000,1371000,0,0,973000,0,32405000,0,0,11000,973000,0
"23","G","144806",10000,1663000,0,0,0,0,5926572,0,0,320000,0,0
"23","G","144809",0,110543354,0,19350829,25325503,0,10988,0,0,1074988,282073161,0
"23","G","144810",0,0,0,0,13445698,0,-3686183,6396000,0,0,73521119,0
"23","G","144811",0,303927762,0,48926776,0,0,-6238594,0,0,527987,0,0
"23","G","144812",0,0,0,0,0,0,0,0,0,251000,0,0
"23","G","144813",948092,303974,0,0,0,0,4130920,720000,0,186145,0,0
"23","G","144814",19195173,532695,0,0,0,0,0,0,0,765431,0,0
"23","G","144815",4624170,26351245,0,10774266,0,0,-21440587,0,0,0,0,0
"23","G","144817",0,13172760,0,0,0,0,0,0,0,38430,0,0
"23","G","144818",0,29922901,0,0,0,0,-3209334,0,0,1300609,0,0
"23","G","144819",0,25908019,0,702356078,0,0,-10355655,0,0,0,0,0
"23","G","144820",150000,0,0,0,0,0,280256,0,0,49575,0,0
"23","G","144821",0,0,0,0,0,0,-10461528,0,0,0,0,0
"23","G","144822",148449440,14400,0,0,0,0,0,2411715,0,2479,0,0
"23","G","144823",0,753656,0,0,0,0,3459152,0,0,84927,0,0
"23","G","144824",0,0,0,3223930,0,0,0,0,0,161234,0,0
"23","G","144826",162750000,0,0,0,20140000,0,0,0,0,211500,241360000,0
"23","G","144827",0,986550,0,0,0,0,440978,0,0,0,0,0
"23","G","144829",174580,178650,0,0,0,0,1919350,0,0,964820,0,0
"23","G","144831",0,25711,0,0,0,0,0,0,0,61119,0,0
"23","G","144832",0,375101,0,0,0,0,0,6590173,0,1619818,0,0
"23","G","144835",33122058,16935648,0,0,0,0,130139737,0,0,0,0,0
"23","G","144837",0,700000,10100000,3400000,0,0,4100000,4100000,0,4900000,0,0
"23","G","144838",0,18182000,0,0,262309075,0,4956000,0,0,26360000,1137250075,0
"23","G","144840",0,5591000,0,0,0,0,-3863000,0,0,793000,0,0
"23","G","144841",0,1051122,0,12616064,0,0,3467063,0,0,0,0,0
"23","G","144843",0,1965700,0,0,0,0,3158100,0,0,47900,0,0
"23","G","144845",0,359218,0,0,0,0,0,0,0,0,0,0
"23","G","144847",118393,272910,0,0,0,0,0,0,0,366150,0,0
"23","G","144848",0,29206,0,0,0,0,0,0,0,1600,0,0
"23","G","144849",0,51164,0,0,0,0,0,0,0,292284,0,0
"23","G","144851",0,2131402,0,0,474854646,0,9334444,0,0,0,1119751155,0
"23","G","144854",0,6300000,0,0,0,0,0,52800000,0,62000000,0,0
"23","G","144855",0,7385,0,0,1559206,0,381000,0,0,14572,32743327,0
"23","G","144856",0,95165,0,0,714351,0,-21202067,0,0,0,5309517,0
"23","G","144857",20821000,13206000,0,0,195000,463000,59085000,0,0,0,195000,0
"23","G","144859",618648600,801000,0,0,0,0,0,0,0,3585600,0,0
"23","G","144861",438000,5718000,0,0,0,0,6450000,0,0,0,0,0
"23","G","144862",32124000,158000,0,0,0,0,25974000,0,0,250000,0,0
"23","G","144864",0,0,0,0,0,0,-4481000,0,0,47000,0,0
"23","G","144865",0,47040000,0,0,266100000,50210000,-150000,11380000,0,35260000,277050000,0
"23","G","144866",0,0,0,0,0,200000,0,0,0,10341,0,0
"23","G","144867",26525000,216000,0,0,0,0,0,0,0,0,0,0
"23","G","144868",3155177144,6338891,0,11889317,0,0,315420514,4265120,0,41110692,0,0
"23","G","144870",0,3492853,0,0,0,0,6099978,6563713,0,428696,0,0
"23","G","144871",0,558047,0,0,0,0,3715094,0,0,43193,0,0
"23","G","144872",0,21349,0,0,0,0,0,0,0,3822,0,0
"23","G","144873",0,769422,0,0,0,0,0,0,0,0,0,0
"23","G","144874",0,3639600,0,0,0,0,0,0,0,38000,0,0
"23","G","144875",306437570,0,0,0,0,0,0,0,0,10458,0,0
"23","G","144876",27366962,137700,0,0,0,0,0,0,0,0,0,0
"23","G","144877",0,732600,0,0,0,0,0,0,0,66600,0,0
"23","G","144879",0,0,0,0,1415968,0,0,78000,0,0,10265768,0
"23","G","144880",0,0,0,0,0,0,27414884,7463867,0,111379178,0,0
"23","G","144881",67387000,0,0,0,0,0,0,0,0,0,0,0
"23","G","144884",0,5634659,0,0,357013343,0,-23212100,660000,0,6913401,3332124532,0
"23","G","144885",408257648,0,0,0,0,0,0,0,0,0,0,0
"23","G","144887",0,70456,0,0,0,0,0,0,0,0,0,0
"23","G","144888",0,0,0,0,0,0,-81180,0,0,10769020,0,0
"23","G","144889",0,1500,0,0,0,0,0,0,0,0,0,0
"23","G","144890",0,0,0,0,0,0,655107,0,0,0,0,0
"23","G","144891",0,874956,0,1226011,0,0,-1967791,0,0,0,0,0
"23","G","144893",32409353,0,0,0,0,0,0,0,0,83368,0,0
"23","G","144895",30000000,5000000,0,0,0,0,11000000,0,0,0,126000000,0
"23","G","144896",0,3277542,0,0,0,0,-19364319,0,0,0,0,0
"23","G","144897",19326223,198827,0,0,0,0,4059191,0,0,576728,0,0
"23","G","144898",37423,15115368,0,0,0,892624,506741,0,0,1074005,0,0
"23","G","144899",6882128,4980007,0,0,0,0,1398756,0,0,3254008,0,0
"23","G","144900",486476,4066725,0,0,0,0,2471559,0,0,1797432,0,0
"23","G","144901",0,4000000,0,0,0,0,22600000,0,0,1800000,0,0
"23","G","144902",0,20123000,0,0,25800000,0,8751000,0,0,4581000,225812000,0
"23","G","144903",475400000,0,0,242800000,0,0,-269000000,0,0,160700000,0,0
"23","G","144904",0,4290000,0,0,660000,0,11577000,0,0,3531000,16010000,0
"23","G","144908",0,500000,0,0,89792000,0,0,0,0,525000,126606000,0
"23","G","144909",18800000,32900000,0,0,32000000,0,-6600000,0,0,28200000,41900000,0
"23","G","144912",210937,0,0,0,0,0,0,0,0,634099,0,0
"23","G","144913",0,0,0,0,0,0,-10682475,0,0,0,0,0
"23","G","144915",0,1436500,0,0,0,0,8781500,0,0,0,27993000,0
"23","G","144916",0,241502,0,0,11170798,0,0,0,0,0,177120527,0
"23","G","144917",44590950,0,0,7836350,0,0,0,0,0,6940,0,0
"23","G","144918",0,5179333,0,0,1109606,0,0,0,0,2348749,19603053,0
"23","G","144919",0,5604128,0,0,2699013,0,0,0,0,4206804,32688041,0
"23","G","144920",0,838558,0,0,0,0,745951,0,0,7782,0,0
"23","G","144921",47419953,12606782,0,0,0,0,4662540,0,0,313219,0,0
"23","G","144922",431356,21825641,0,12000000,0,0,44636466,9375000,0,1016479,0,0
"23","G","144923",10664680,163420,0,0,0,0,-4162270,0,0,3530,0,0
"23","G","144924",84069576,4319113,0,0,13386260,0,0,0,0,40231,336613946,0
"23","G","144925",0,809584,0,3137919,0,0,0,0,0,0,0,0
"23","G","144926",11955507,0,0,0,0,0,0,0,0,0,0,0
"23","G","144927",0,0,0,0,0,0,-232241127,0,0,0,0,0
"23","G","144928",0,0,0,0,0,0,0,0,0,325121,0,0
"23","G","144929",0,125505,0,0,0,0,452315670,0,0,0,0,0
"23","G","144930",0,434331,0,0,5922,0,1464549,0,0,0,8178,0
"23","G","144933",0,27367,0,0,0,0,0,0,0,339386,0,0
"23","G","144935",568451576,7195213,0,0,84184200,0,74383303,0,0,109642186,701535000,0
"23","G","144936",0,9995125,0,0,0,0,3014000,0,0,1319000,0,0
"23","G","144938",0,25752,0,0,0,0,0,0,0,0,0,0
"23","G","144939",0,55725,0,0,122976,0,-1308894,0,0,0,1537200,0
"23","G","144940",1427750,0,0,0,0,0,0,0,0,0,0,0
"23","G","144942",0,314,0,0,0,0,0,0,0,2635,0,0
"23","G","144943",0,393912,0,0,0,0,0,0,0,48129,0,0
"23","G","144945",0,76165507,0,0,0,0,-19477227,0,0,0,0,0
"23","G","144948",0,345272,0,0,200232,0,-174826,0,0,273051,719232,0
"23","G","144949",2747190,821730,0,0,0,0,0,0,0,25761,0,0
"23","G","144951",126988877,443104,0,0,0,0,0,0,0,75000,0,0
"23","G","144953",26952400,11900,0,0,0,0,0,0,0,0,0,0
"23","G","144954",0,332964,0,0,0,0,0,0,0,8951,0,0
"23","G","144955",5127000,1422000,0,0,0,0,13057000,0,0,136000,0,0
"23","G","144956",0,6557,0,0,0,0,-290400,0,0,25135,0,0
"23","G","144957",79912180,0,0,0,0,0,0,0,0,0,0,0
"23","G","144959",762529060,826240,0,0,0,0,-27480350,0,0,8767510,0,0
"23","G","144961",94576000,19445100,0,0,91224950,0,0,0,0,86500,631421250,0
"23","G","144962",85823189,24985005,0,0,0,0,0,0,0,25098,0,0
"23","G","144963",1053255000,1657000,0,0,3792000,0,47020000,0,0,1398000,189838000,0
"23","G","144965",0,275152529,0,0,0,23529,0,0,0,6169882,0,0
"23","G","144967",156171300,6570450,0,0,27270263,0,0,0,0,0,418332060,0
"23","G","144968",604115962,113812,0,0,0,0,-6046313,1029480,0,1092903,0,0
"23","G","144970",0,737517,0,0,0,0,0,0,0,732298,0,0
"23","G","144974",41969124,7906,0,0,0,0,-420050,71520,0,75926,0,0
"23","G","144975",0,7718037,0,4272261,0,0,0,0,0,56852,0,0
"23","G","144976",111918658,1854394,0,0,2507175,0,0,0,4600000,0,2507175,0
"23","G","144978",0,206839,0,0,0,0,0,0,0,70270,0,0
"23","G","144979",0,27005,0,0,4438993,0,0,0,0,813,8313555,0
"23","G","144980",0,41438135,0,0,0,0,0,0,0,472610,0,0
"23","G","144981",0,5366700,0,0,0,0,0,0,0,4080300,0,0
"23","G","144983",0,2686920,0,0,0,0,0,0,0,0,0,0
"23","G","144985",0,258302101,0,0,2404130,0,0,0,0,18611276,29784620,0
