yr,blk,ai01,i_i1,i_i3,i_i4,i_i5,i_i6,i_i7
"23","I","109992",1,"3525008",9,4687.00,4401115,939.00
"23","I","109992",2,"3423117",18,19880.00,5327356,267.98
"23","I","109992",3,"3511071",9,4218.00,3990694,946.11
"23","I","109992",6,"9922100",0,0.00,4477676,0.00
"23","I","109992",7,"9994000",0,0.00,91943000,0.00
"23","I","109993",1,"3474099",9,3038525.00,422700000,139.11
"23","I","109993",7,"9994000",0,0.00,422700000,0.00
"23","I","109996",1,"3935001",27,889.75,259161010,291273.96
"23","I","109996",2,"4143102",27,89.31,61154308,684742.00
"23","I","109996",3,"4112103",27,329.85,14721865,44632.00
"23","I","109996",6,"9922100",0,0.00,8702710,0.00
"23","I","109996",7,"9994000",0,0.00,343739893,0.00
"23","I","109998",1,"4111706",27,514.60,82131891,159602.57
"23","I","109998",6,"9922100",0,0.00,400100,0.00
"23","I","109998",7,"9994000",0,0.00,82531991,0.00
"23","I","109999",1,"4912999",15,33913.18,19649975,579.42
"23","I","109999",6,"9922100",0,0.00,17201967,0.00
"23","I","109999",7,"9994000",0,0.00,36851942,0.00
"23","I","110000",1,"0321999",9,1798194.63,408370000,227.10
"23","I","110000",3,"3622005",9,43995.32,13532960,307.60
"23","I","110000",2,"4111518",27,139396.00,283350000,2032.70
"23","I","110000",6,"9922100",0,0.00,94797040,0.00
"23","I","110000",7,"9994000",0,0.00,800050000,0.00
"23","I","110002",2,"4912999",15,194585.78,112746890,579.42
"23","I","110002",1,"0195000",27,37.00,3876218,104762.65
"23","I","110002",7,"9994000",0,0.00,116623108,0.00
"23","I","110005",1,"3892299",22,5161.50,285734123,55358.74
"23","I","110005",2,"3811199",15,298756.00,120991128,404.98
"23","I","110005",3,"2669099",14,111365.00,119330980,1071.53
"23","I","110005",6,"9922100",0,0.00,4427146,0.00
"23","I","110005",7,"9994000",0,0.00,530483377,0.00
"23","I","110006",2,"4912999",15,341472.70,197856111,579.42
"23","I","110006",5,"3711499",20,6637.95,4467540,673.03
"23","I","110006",1,"3699007",15,1409672.00,232693475,165.07
"23","I","110006",3,"3422099",27,522.00,108297807,207467.06
"23","I","110006",4,"4141305",27,59.00,46096827,781302.15
"23","I","110006",6,"9922100",0,0.00,568356,0.00
"23","I","110006",7,"9994000",0,0.00,589980116,0.00
"23","I","110008",1,"4992202",15,148580.00,213854463,1439.32
"23","I","110008",7,"9994000",0,0.00,213854463,0.00
"23","I","110011",1,"4128102",27,5.47,1941097,355143.20
"23","I","110011",7,"9994000",0,0.00,1941097,0.00
"23","I","110015",1,"3214103",27,460.00,28313985,61552.14
"23","I","110015",7,"9994000",0,0.00,28313985,0.00
"23","I","110016",1,"4126702",27,68.75,10687000,155447.27
"23","I","110016",6,"9922100",0,0.00,2890000,0.00
"23","I","110016",7,"9994000",0,0.00,13577000,0.00
"23","I","110020",1,"4160206",9,1376.22,48474436,35222.80
"23","I","110020",3,"4121302",27,435.84,53011969,121630.86
"23","I","110020",4,"4332011",15,3557.18,87107552,24487.80
"23","I","110020",5,"3729210",22,810.24,24915219,30750.31
"23","I","110020",2,"4643007",15,7617896.00,85509983,11.22
"23","I","110020",6,"9922100",0,0.00,26702343,0.00
"23","I","110020",7,"9994000",0,0.00,325721502,0.00
"23","I","110023",1,"4112202",27,80.35,9257826,115219.85
"23","I","110023",2,"3627033",15,131416.00,8978372,68.32
"23","I","110023",3,"4912999",15,49466.00,5725248,115.74
"23","I","110023",6,"9922100",0,0.00,1858278,0.00
"23","I","110023",7,"9994000",0,0.00,25819724,0.00
"23","I","110027",3,"4431002",15,103.92,1757826,16915.21
"23","I","110027",4,"4912999",15,226691.68,131349695,579.42
"23","I","110027",1,"4912199",15,865.00,1890211,2185.22
"23","I","110027",2,"4325106",15,7428.00,37383120,5032.73
"23","I","110027",5,"4826401",15,7428.00,4929421,663.63
"23","I","110027",6,"9922100",0,0.00,4004727,0.00
"23","I","110027",7,"9994000",0,0.00,181315000,0.00
"23","I","110036",2,"3627033",15,353478.81,24149672,68.32
"23","I","110036",4,"4299108",27,251.33,11174788,44462.42
"23","I","110036",1,"3729299",22,49089.00,533962280,10877.43
"23","I","110036",3,"4295010",9,6421750.00,381580755,59.42
"23","I","110036",5,"4712000",15,16689262.00,20033967,1.20
"23","I","110036",8,"4633001",8,109819.00,39992339,364.17
"23","I","110036",9,"3425018",9,97697.00,47691010,488.15
"23","I","110036",6,"9922100",0,0.00,97319189,0.00
"23","I","110036",7,"9994000",0,0.00,1155904000,0.00
"23","I","110041",1,"4992202",15,196161.79,154316555,786.68
"23","I","110041",6,"9922100",0,0.00,8769545,0.00
"23","I","110041",7,"9994000",0,0.00,163086100,0.00
"23","I","110044",1,"4332099",15,3194.41,3402043,1065.00
"23","I","110044",2,"1423099",27,2353.00,535030370,227382.22
"23","I","110044",7,"9994000",0,0.00,538432413,0.00
"23","I","110047",1,"4643002",15,220480.78,9555637,43.34
"23","I","110047",7,"9994000",0,0.00,9555637,0.00
"23","I","110049",1,"3192301",27,0.12,46907,390891.67
"23","I","110049",7,"9994000",0,0.00,46907,0.00
"23","I","110064",6,"9922100",0,0.00,5681619,0.00
"23","I","110064",7,"9994000",0,0.00,5681619,0.00
"23","I","110066",1,"3110010",22,523.00,8089010,15466.56
"23","I","110066",7,"9994000",0,0.00,8089010,0.00
"23","I","110069",1,"3110003",3,998.00,5493704,5504.71
"23","I","110069",7,"9994000",0,0.00,5493704,0.00
"23","I","110070",1,"3110005",3,556.00,25424905,45728.25
"23","I","110070",2,"3192302",15,106945.00,5561140,52.00
"23","I","110070",6,"9922100",0,0.00,2565571,0.00
"23","I","110070",7,"9994000",0,0.00,33551616,0.00
"23","I","110076",1,"0311000",3,5187.00,183778263,35430.55
"23","I","110076",7,"9994000",0,0.00,183778263,0.00
"23","I","110077",1,"3110003",3,137.00,3003794,21925.50
"23","I","110077",7,"9994000",0,0.00,3003794,0.00
"23","I","110078",1,"4212001",27,224.16,16778847,74850.71
"23","I","110078",7,"9994000",0,0.00,16778847,0.00
"23","I","110086",1,"4299499",9,71083.20,70867814,996.97
"23","I","110086",7,"9994000",0,0.00,70867814,0.00
"23","I","110094",1,"3110003",3,1975.00,17633116,8928.16
"23","I","110094",7,"9994000",0,0.00,17633116,0.00
"23","I","110095",2,"3549001",9,34034.29,10950192,321.74
"23","I","110095",3,"3626036",15,1173.45,7988251,6807.47
"23","I","110095",4,"3626025",27,128.50,16153997,125710.87
"23","I","110095",1,"3413943",9,82809.00,10782560,130.21
"23","I","110095",6,"9922100",0,0.00,526000,0.00
"23","I","110095",7,"9994000",0,0.00,46401000,0.00
"23","I","110103",1,"3133099",3,6752.26,4996669,740.00
"23","I","110103",7,"9994000",0,0.00,4996669,0.00
"23","I","110104",1,"3110003",3,759.00,18893111,24892.11
"23","I","110104",2,"3870209",27,268.00,34885903,130171.28
"23","I","110104",7,"9994000",0,0.00,53779014,0.00
"23","I","110105",1,"4394900",15,114.00,356412,3126.42
"23","I","110105",2,"4294403",9,109.00,14855,136.28
"23","I","110105",7,"9994000",0,0.00,371267,0.00
"23","I","110106",1,"4299206",9,500.00,505716,1011.43
"23","I","110106",7,"9994000",0,0.00,505716,0.00
"23","I","110112",1,"3110003",3,2983.42,32220700,10799.92
"23","I","110112",7,"9994000",0,0.00,32220700,0.00
"23","I","110116",6,"9922100",0,0.00,5906077,0.00
"23","I","110116",7,"9994000",0,0.00,5906077,0.00
"23","I","110118",4,"3719699",15,4586.21,694352,151.40
"23","I","110118",1,"4123199",27,208.89,18645789,89261.28
"23","I","110118",2,"4621100",15,1078.70,292546,271.20
"23","I","110118",3,"3511069",12,6579.68,784562,119.24
"23","I","110118",5,"4123102",27,47.67,3589547,75299.92
"23","I","110118",6,"9922100",0,0.00,1185533,0.00
"23","I","110118",7,"9994000",0,0.00,25192329,0.00
"23","I","110119",1,"3936301",27,349.78,48969962,140002.18
"23","I","110119",7,"9994000",0,0.00,48969962,0.00
"23","I","110132",1,"3110005",3,278.00,6092628,21915.93
"23","I","110132",7,"9994000",0,0.00,6092628,0.00
"23","I","110134",1,"3511021",9,564.00,194683,345.18
"23","I","110134",7,"9994000",0,0.00,194683,0.00
"23","I","110182",2,"4111101",27,125.52,8492497,67656.05
"23","I","110182",3,"1631099",4,37.57,47621,1267.52
"23","I","110182",1,"1424004",9,2.78,13512277,4860531.29
"23","I","110182",7,"9994000",0,0.00,22052395,0.00
"23","I","110186",1,"1424004",9,4.99,22827490,4575753.34
"23","I","110186",2,"1424006",9,204.50,14442724,70624.57
"23","I","110186",7,"9994000",0,0.00,37270214,0.00
"23","I","110189",1,"1424004",9,12.25,77736287,6345819.35
"23","I","110189",2,"1424006",9,679.25,50700268,74641.54
"23","I","110189",7,"9994000",0,0.00,128436555,0.00
"23","I","110192",1,"3822099",4,153838035.26,610737000,3.97
"23","I","110192",7,"9994000",0,0.00,610737000,0.00
"23","I","110193",4,"1424099",9,39.28,120930712,3078371.44
"23","I","110193",5,"1631099",4,78260.17,99196329,1267.52
"23","I","110193",1,"3823004",4,1617.00,68434029,42321.60
"23","I","110193",2,"1424004",9,49.71,211748088,4259667.83
"23","I","110193",3,"1424006",9,2834.50,216881842,76515.03
"23","I","110193",6,"9922100",0,0.00,322890000,0.00
"23","I","110193",7,"9994000",0,0.00,1040081000,0.00
"23","I","110194",3,"3822007",4,1724.37,2529699,1467.03
"23","I","110194",1,"1424006",9,2910.00,198691714,68278.94
"23","I","110194",2,"1424004",9,10.11,58252798,5761898.91
"23","I","110194",7,"9994000",0,0.00,259474211,0.00
"23","I","110198",1,"4132099",27,0.10,254755393,2492484400.00
"23","I","110198",2,"3823002",4,1740.00,86556762,49745.27
"23","I","110198",7,"9994000",0,0.00,341312155,0.00
"23","I","110202",1,"1631008",4,7455033.30,497457768,66.73
"23","I","110202",7,"9994000",0,0.00,497457768,0.00
"23","I","110211",1,"4151401",27,7.40,5358451,723854.68
"23","I","110211",7,"9994000",0,0.00,5358451,0.00
"23","I","110212",1,"4132099",27,0.02,81971805,4098590250.00
"23","I","110212",2,"4131099",27,0.17,11714176,68906917.65
"23","I","110212",3,"3823002",4,232.93,5256245,22565.77
"23","I","110212",4,"3823009",4,81302.52,24753566,304.46
"23","I","110212",7,"9994000",0,0.00,123695792,0.00
"23","I","110215",1,"1424006",9,665.56,43064472,64703.73
"23","I","110215",7,"9994000",0,0.00,43064472,0.00
"23","I","110217",1,"1631008",4,7205.00,3872147,537.42
"23","I","110217",7,"9994000",0,0.00,3872147,0.00
"23","I","110220",1,"1631008",4,505181.21,360977236,714.55
"23","I","110220",7,"9994000",0,0.00,360977236,0.00
"23","I","110222",1,"1631008",4,36036.51,25749885,714.55
"23","I","110222",7,"9994000",0,0.00,25749885,0.00
"23","I","110223",6,"9922100",0,0.00,358412,0.00
"23","I","110223",7,"9994000",0,0.00,358412,0.00
"23","I","110227",2,"4133099",27,21.19,48567577024,2292049129.00
"23","I","110227",1,"1424004",9,27158.82,123350303841,4541813.81
"23","I","110227",6,"9922100",0,0.00,135,0.00
"23","I","110227",7,"9994000",0,0.00,171917881000,0.00
"23","I","110236",1,"1631099",4,13130.33,16642958,1267.52
"23","I","110236",3,"3933100",27,0.01,19091125,1909112500.00
"23","I","110236",4,"4131099",27,0.00,59658,59587356.25
"23","I","110236",2,"4132099",27,0.01,13866208,1386620800.00
"23","I","110236",8,"3823009",4,8882.32,7854455,884.28
"23","I","110236",5,"3823002",4,1028.45,5958845,5794.01
"23","I","110236",7,"9994000",0,0.00,63473249,0.00
"23","I","110237",1,"1631099",4,8984.46,11387985,1267.52
"23","I","110237",7,"9994000",0,0.00,11387985,0.00
"23","I","110239",1,"3473099",9,40838.00,5635722,138.00
"23","I","110239",6,"9922100",0,0.00,759607,0.00
"23","I","110239",7,"9994000",0,0.00,6395329,0.00
"23","I","110249",1,"4128104",27,339.85,47535282,139872.51
"23","I","110249",2,"4815099",15,256208.74,33032993,128.93
"23","I","110249",7,"9994000",0,0.00,80568275,0.00
"23","I","110250",1,"4153501",27,301.18,85037169,282343.54
"23","I","110250",3,"3191199",15,72172.03,14842178,205.65
"23","I","110250",4,"3215305",22,373.72,6033104,16143.59
"23","I","110250",2,"4422203",15,117231.19,4589601,39.15
"23","I","110250",5,"3513004",9,2697.08,2220774,823.40
"23","I","110250",8,"3212999",27,598.27,45914519,76745.48
"23","I","110250",9,"4421612",15,7163.59,869803,121.42
"23","I","110250",10,"2823699",15,4480.60,17229511,3845.36
"23","I","110250",11,"3533309",9,23302.84,3016552,129.45
"23","I","110250",12,"4141201",27,15.14,2091229,138126.09
"23","I","110250",6,"9922100",0,0.00,3220129,0.00
"23","I","110250",7,"9994000",0,0.00,185064569,0.00
"23","I","110252",1,"4491800",15,556593.65,315210115,566.32
"23","I","110252",2,"4632003",15,609799.79,20733193,34.00
"23","I","110252",4,"4715002",15,5182996.66,181404883,35.00
"23","I","110252",3,"4715099",15,588802.00,9672732,16.43
"23","I","110252",5,"4713002",15,89412.00,31701493,354.56
"23","I","110252",6,"9922100",0,0.00,69253568,0.00
"23","I","110252",7,"9994000",0,0.00,627975984,0.00
"23","I","110255",1,"4815099",15,14879.68,1918437,128.93
"23","I","110255",7,"9994000",0,0.00,1918437,0.00
"23","I","110258",1,"3622001",12,13550.00,2506750,185.00
"23","I","110258",2,"3622005",9,14625.00,2398500,164.00
"23","I","110258",3,"0195000",27,4.00,485000,121250.00
"23","I","110258",6,"9922100",0,0.00,480000,0.00
"23","I","110258",7,"9994000",0,0.00,5870250,0.00
"23","I","110426",1,"3212203",27,262.85,16891000,64260.99
"23","I","110426",7,"9994000",0,0.00,16891000,0.00
"23","I","110427",1,"3212203",27,1747.00,72714616,41622.56
"23","I","110427",7,"9994000",0,0.00,72714616,0.00
"23","I","110428",1,"3212203",27,358.86,25727515,71692.35
"23","I","110428",7,"9994000",0,0.00,25727515,0.00
"23","I","110429",1,"3212199",9,295868.31,17775768,60.08
"23","I","110429",7,"9994000",0,0.00,17775768,0.00
"23","I","110437",1,"3212201",27,384.35,25338408,65925.35
"23","I","110437",7,"9994000",0,0.00,25338408,0.00
"23","I","110447",8,"3633099",9,335147.16,88240215,263.29
"23","I","110447",1,"2501099",27,609.25,399422936,655597.76
"23","I","110447",2,"3213601",27,118.35,17469082,147605.26
"23","I","110447",3,"3192209",27,43.85,34171754,779287.43
"23","I","110447",4,"4153599",27,179.81,65471230,364113.40
"23","I","110447",5,"3219399",22,7150.96,10410363,1455.80
"23","I","110447",6,"9922100",0,0.00,7546965,0.00
"23","I","110447",7,"9994000",0,0.00,622732545,0.00
"23","I","110588",1,"3698000",22,216.53,771400,3562.53
"23","I","110588",7,"9994000",0,0.00,771400,0.00
"23","I","110688",1,"2153500",27,39717.43,3930249459,98955.28
"23","I","110688",2,"2153100",27,31494.83,3752941954,119160.57
"23","I","110688",3,"2153300",27,713.60,81053940,113584.56
"23","I","110688",7,"9994000",0,0.00,7764245353,0.00
"23","I","110702",3,"3912002",27,388106.60,6002868015,15467.06
"23","I","110702",1,"2153100",27,39932.00,4890440494,122469.21
"23","I","110702",2,"2153500",27,143510.00,14185861608,98849.29
"23","I","110702",4,"2153300",27,2550.00,289606356,113571.12
"23","I","110702",5,"2153903",27,40285.00,4040155659,100289.33
"23","I","110702",6,"9922100",0,0.00,2994807868,0.00
"23","I","110702",7,"9994000",0,0.00,32403740000,0.00
"23","I","110705",1,"2153700",27,775.80,141493729,182384.29
"23","I","110705",2,"2154999",27,102.70,42399271,412845.87
"23","I","110705",6,"9922100",0,0.00,1664000,0.00
"23","I","110705",7,"9994000",0,0.00,185557000,0.00
"23","I","110751",1,"3692004",18,7075.00,6222864,879.56
"23","I","110751",7,"9994000",0,0.00,6222864,0.00
"23","I","110768",1,"2399501",9,244047.22,22103357,90.57
"23","I","110768",7,"9994000",0,0.00,22103357,0.00
"23","I","110785",1,"2221200",27,66.00,23500000,356060.61
"23","I","110785",7,"9994000",0,0.00,23500000,0.00
"23","I","110828",1,"2365000",9,1691.22,401157,237.20
"23","I","110828",2,"2225900",27,0.80,128843,161053.75
"23","I","110828",7,"9994000",0,0.00,530000,0.00
"23","I","110894",2,"3913099",27,0.00,10,2286704.46
"23","I","110894",3,"3912001",27,100.00,1000,10.00
"23","I","110894",1,"2154903",27,10.00,100,10.00
"23","I","110894",7,"9994000",0,0.00,1110,0.00
"23","I","111230",1,"3541099",9,7187.00,11180170,1555.61
"23","I","111230",6,"9922100",0,0.00,588430,0.00
"23","I","111230",7,"9994000",0,0.00,11768600,0.00
"23","I","111276",1,"3525059",9,10000.00,20655892,2065.59
"23","I","111276",7,"9994000",0,0.00,20655892,0.00
"23","I","111279",1,"2715099",15,83565.00,2596351,31.07
"23","I","111279",7,"9994000",0,0.00,2596351,0.00
"23","I","111295",1,"3525095",9,216.40,316317,1461.72
"23","I","111295",7,"9994000",0,0.00,316317,0.00
"23","I","111299",1,"3416019",9,92500.00,2830416,30.60
"23","I","111299",7,"9994000",0,0.00,2830416,0.00
"23","I","111307",6,"9922100",0,0.00,6784139,0.00
"23","I","111307",7,"9994000",0,0.00,6784139,0.00
"23","I","111377",1,"3541099",9,31584.62,46562050,1474.20
"23","I","111377",7,"9994000",0,0.00,46562050,0.00
"23","I","111380",1,"3541099",9,8529.36,5665198,664.20
"23","I","111380",7,"9994000",0,0.00,5665198,0.00
"23","I","111390",1,"2143502",12,97350.00,11957835,122.83
"23","I","111390",7,"9994000",0,0.00,11957835,0.00
"23","I","111398",1,"3549005",9,60251.41,16240768,269.55
"23","I","111398",7,"9994000",0,0.00,16240768,0.00
"23","I","111419",1,"3411066",9,485930.00,45674153,93.99
"23","I","111419",7,"9994000",0,0.00,45674153,0.00
"23","I","111428",1,"2615000",9,555548.00,67376294,121.28
"23","I","111428",7,"9994000",0,0.00,67376294,0.00
"23","I","111466",1,"2791103",22,1148.86,2943166,2561.81
"23","I","111466",7,"9994000",0,0.00,2943166,0.00
"23","I","111475",1,"0294200",9,1554178.15,189765151,122.10
"23","I","111475",7,"9994000",0,0.00,189765151,0.00
"23","I","111494",2,"3549099",27,1006.92,243826787,242151.46
"23","I","111494",1,"3219900",14,19359.00,3684991,190.35
"23","I","111494",3,"2669099",14,887967.00,49788222,56.07
"23","I","111494",7,"9994000",0,0.00,297300000,0.00
"23","I","111516",1,"3269007",22,1653.25,3564258,2155.91
"23","I","111516",7,"9994000",0,0.00,3564258,0.00
"23","I","111526",6,"9922100",0,0.00,468000,0.00
"23","I","111526",7,"9994000",0,0.00,468000,0.00
"23","I","111566",1,"3471005",27,2.50,403520,161408.00
"23","I","111566",2,"3471007",27,1.60,173270,108293.75
"23","I","111566",7,"9994000",0,0.00,576790,0.00
"23","I","111570",1,"2613002",9,72531.66,7816012,107.76
"23","I","111570",7,"9994000",0,0.00,7816012,0.00
"23","I","111595",1,"2615000",9,601095.00,57260368,95.26
"23","I","111595",7,"9994000",0,0.00,57260368,0.00
"23","I","111596",1,"2633000",9,397890.00,39602000,99.53
"23","I","111596",7,"9994000",0,0.00,39602000,0.00
"23","I","111599",1,"2642000",9,3441.00,550145,159.88
"23","I","111599",7,"9994000",0,0.00,550145,0.00
"23","I","111600",1,"2613002",9,245481.59,26453096,107.76
"23","I","111600",7,"9994000",0,0.00,26453096,0.00
"23","I","111603",1,"3474010",9,706473.00,85805482,121.46
"23","I","111603",7,"9994000",0,0.00,85805482,0.00
"23","I","111605",1,"2631004",9,27087.00,50812374,1875.90
"23","I","111605",7,"9994000",0,0.00,50812374,0.00
"23","I","111630",1,"3552007",9,614200.00,235852204,384.00
"23","I","111630",2,"3552008",9,671342.57,108064251,160.97
"23","I","111630",3,"2638005",9,58940.00,31870361,540.73
"23","I","111630",4,"2631014",9,18350.97,11809267,643.52
"23","I","111630",5,"3511021",9,127080.00,20586798,162.00
"23","I","111630",6,"9922100",0,0.00,20586798,0.00
"23","I","111630",7,"9994000",0,0.00,428769679,0.00
"23","I","111641",3,"2731099",27,7.04,1685660,239517.12
"23","I","111641",1,"2799602",27,47.50,9652620,203213.05
"23","I","111641",2,"2671005",14,27750.00,6829100,246.09
"23","I","111641",6,"9922100",0,0.00,1858620,0.00
"23","I","111641",7,"9994000",0,0.00,20026000,0.00
"23","I","111647",1,"3552009",9,26275.00,17086626,650.30
"23","I","111647",2,"3626046",14,109041.00,17802593,163.27
"23","I","111647",3,"3473099",9,14499.00,5671824,391.19
"23","I","111647",4,"3425021",27,142.00,7451666,52476.52
